Item_Identifier,Item_Weight,Item_Fat_Content,Item_Visibility,Item_Type,Item_MRP,Outlet_Identifier,Outlet_Establishment_Year,Outlet_Size,Outlet_Location_Type,Outlet_Type,Item_Outlet_Sales,type
36,12.3,0,0.015751294,0,71.638,10,1998,2,2,0,0.0,Test
60,8.519999999999998,0,0.026928324,14,151.6682,27,1985,1,2,3,0.0,Test
25,6.884999999999999,1,0.245136905,3,110.8228,19,1985,2,0,0,0.0,Test
49,7.269999999999998,0,0.070733741,14,112.0518,27,1985,1,2,3,0.0,Test
16,18.6,0,0.039374545,5,245.5802,45,2002,2,1,1,0.0,Test
60,20.85,0,0.032498972,0,181.266,49,1999,1,0,1,0.0,Test
15,13.650000000000002,1,0.026473267,10,37.9532,27,1985,1,2,3,0.0,Test
43,9.8,0,0.026840766000000002,10,126.902,46,1997,2,0,1,0.0,Test
25,7.895,1,0.061175535,2,58.6588,46,1997,2,0,1,0.0,Test
53,10.895,0,0.026921951,5,104.928,49,1999,1,0,1,0.0,Test
22,8.02,0,0.111347923,13,155.6998,13,1987,0,2,1,0.0,Test
39,7.89,0,0.036338895,4,119.5782,17,2007,2,1,1,0.0,Test
35,5.035,1,0.079895432,1,227.0036,35,2004,2,1,1,0.0,Test
54,12.1,0,0.079930344,9,169.7106,49,1999,1,0,1,0.0,Test
27,7.075,0,0.05833590599999999,4,145.8128,35,2004,2,1,1,0.0,Test
42,7.475,0,0.01310911,9,215.4192,13,1987,0,2,1,0.0,Test
25,6.885,1,0.14022623,3,108.8228,49,1999,1,0,1,0.0,Test
10,8.51,1,0.078723713,13,172.4422,18,2009,1,2,2,0.0,Test
35,6.44,0,0.079200387,1,100.47,35,2004,2,1,1,0.0,Test
04,13.65,1,0.073324855,5,199.0426,17,2007,2,1,1,0.0,Test
23,8.395,0,0.07196303700000001,7,251.804,35,2004,2,1,1,0.0,Test
53,13.349999999999998,0,0.24416317399999998,5,148.1392,19,1985,2,0,0,0.0,Test
02,8.945,1,0.08778219300000001,4,261.791,49,1999,1,0,1,0.0,Test
60,10.8,1,0.048134189,0,40.3138,35,2004,2,1,1,0.0,Test
31,19.2,0,0.30572496899999996,11,239.6196,10,1998,2,2,0,0.0,Test
35,18.85,0,0.09138128,7,126.6336,17,2007,2,1,1,0.0,Test
30,7.725,0,0.029190711,9,122.4414,18,2009,1,2,2,0.0,Test
11,10.5,0,0.080372556,7,158.4946,10,1998,2,2,0,0.0,Test
01,20.25,1,0.011985289,3,184.7924,13,1987,0,2,1,0.0,Test
39,20.35,0,0.083783437,10,180.7292,35,2004,2,1,1,0.0,Test
08,11.1,1,0.053775381,6,165.7526,46,1997,2,0,1,0.0,Test
02,21.35,0,0.068962051,3,261.1278,45,2002,2,1,1,0.0,Test
29,15.0,0,0.071357962,8,127.4362,35,2004,2,1,1,0.0,Test
29,15.1,1,0.033365742999999996,5,130.931,10,1998,2,2,0,0.0,Test
23,17.75,1,0.067884624,0,187.324,17,2007,2,1,1,0.0,Test
53,5.485,0,0.042925965,8,164.5842,18,2009,1,2,2,0.0,Test
30,5.21,0,0.011000735,9,258.0962,13,1987,0,2,1,0.0,Test
26,20.5,0,0.023031127000000002,11,154.534,27,1985,1,2,3,0.0,Test
50,14.299999999999999,0,0.121977653,4,122.573,27,1985,1,2,3,0.0,Test
15,15.35,1,0.055199282999999995,10,146.4734,49,1999,1,0,1,0.0,Test
35,14.0,0,0.041091215,15,182.6634,27,1985,1,2,3,0.0,Test
11,8.0,1,0.030436087,1,249.0092,17,2007,2,1,1,0.0,Test
48,13.35,0,0.06495073,0,92.5804,46,1997,2,0,1,0.0,Test
17,20.6,0,0.045488814,8,149.9392,49,1999,1,0,1,0.0,Test
54,20.35,0,0.021308723999999998,9,79.2328,13,1987,0,2,1,0.0,Test
22,14.65,1,0.099049679,13,49.7666,13,1987,0,2,1,0.0,Test
54,8.76,0,0.050043246,8,126.2336,35,2004,2,1,1,0.0,Test
08,8.3,0,0.035426061,6,37.7506,45,2002,2,1,1,0.0,Test
48,15.2,0,0.18896587899999998,14,35.9848,10,1998,2,2,0,0.0,Test
41,8.840000000000002,1,0.076191354,5,110.3228,27,1985,1,2,3,0.0,Test
44,14.650000000000002,0,0.17055809600000002,6,48.7692,27,1985,1,2,3,0.0,Test
26,9.3,0,0.088988939,3,144.0786,35,2004,2,1,1,0.0,Test
38,8.6,0,0.07703268833333332,9,113.1176,13,1987,0,2,1,0.0,Test
54,9.895,0,0.05791250966666666,9,230.4642,18,2009,1,2,2,0.0,Test
40,11.5,1,0.21991455399999998,5,98.8358,19,1985,2,0,0,0.0,Test
45,19.35,0,0.11858387,13,224.4088,18,2009,1,2,2,0.0,Test
43,19.35,1,0.058043379000000006,6,239.8564,46,1997,2,0,1,0.0,Test
04,13.65,1,0.122040464,5,197.5426,10,1998,2,2,0,0.0,Test
07,19.6,0,0.024048716,9,104.9964,18,2009,1,2,2,0.0,Test
07,19.599999999999998,0,0.04193537,9,104.5964,19,1985,2,0,0,0.0,Test
18,16.0,0,0.072816495,9,231.3668,45,2002,2,1,1,0.0,Test
55,16.2,0,0.035904485,6,258.6278,35,2004,2,1,1,0.0,Test
59,10.195,0,0.051651503,1,35.2558,35,2004,2,1,1,0.0,Test
52,12.65,1,0.076162818,5,190.7846,49,1999,1,0,1,0.0,Test
17,19.35,0,0.027691307999999998,8,63.3168,13,1987,0,2,1,0.0,Test
32,17.85,1,0.04670302,6,122.2388,45,2002,2,1,1,0.0,Test
17,10.8,0,0.041930938,8,188.0214,49,1999,1,0,1,0.0,Test
10,13.65,1,0.0085099589,13,57.7588,49,1999,1,0,1,0.0,Test
32,20.7,0,0.048834717,6,36.5506,49,1999,1,0,1,0.0,Test
44,13.15,0,0.022841841,6,158.192,45,2002,2,1,1,0.0,Test
02,7.27,1,0.020777214,3,88.8488,35,2004,2,1,1,0.0,Test
60,16.5,1,0.093786169,0,98.9068,13,1987,0,2,1,0.0,Test
24,20.849999999999998,1,0.108947031,0,86.5514,19,1985,2,0,0,0.0,Test
03,19.25,1,0.045327375999999996,10,198.21099999999998,10,1998,2,2,0,0.0,Test
46,10.5,1,0.09330981099999999,13,212.6244,27,1985,1,2,3,0.0,Test
48,15.0,1,0.026882496000000002,0,222.6456,49,1999,1,0,1,0.0,Test
39,19.7,1,0.018052793,10,103.399,49,1999,1,0,1,0.0,Test
02,12.599999999999998,0,0.021207563250000002,4,35.1874,27,1985,1,2,3,0.0,Test
50,15.85,0,0.136384322,3,94.8094,13,1987,0,2,1,0.0,Test
39,12.65,0,0.06941183599999999,10,51.5324,35,2004,2,1,1,0.0,Test
15,6.13,0,0.077048493,4,60.0536,18,2009,1,2,2,0.0,Test
10,19.0,0,0.12861192400000002,13,104.1622,18,2009,1,2,2,0.0,Test
53,20.75,1,0.08320169599999999,5,181.8318,27,1985,1,2,3,0.0,Test
34,15.6,1,0.045857055,13,170.4132,45,2002,2,1,1,0.0,Test
02,12.5,0,0.11245226,3,120.744,45,2002,2,1,1,0.0,Test
23,18.0,0,0.017942516999999998,15,176.3686,45,2002,2,1,1,0.0,Test
10,5.095,1,0.22674419899999998,13,140.2838,19,1985,2,0,0,0.0,Test
53,10.895,0,0.026875077,5,107.02799999999999,35,2004,2,1,1,0.0,Test
25,17.0,1,0.139495548,3,266.5884,35,2004,2,1,1,0.0,Test
50,13.1,0,0.075578048,4,165.7158,46,1997,2,0,1,0.0,Test
09,8.895,1,0.081214552,13,51.4008,49,1999,1,0,1,0.0,Test
49,19.5,0,0.138175481,3,178.1002,10,1998,2,2,0,0.0,Test
51,20.2,1,0.09651367599999999,10,178.7028,46,1997,2,0,1,0.0,Test
28,15.7,1,0.038018966,5,126.1046,18,2009,1,2,2,0.0,Test
30,20.25,0,0.02605898,9,179.6976,18,2009,1,2,2,0.0,Test
44,8.05,1,0.078559463,6,259.3646,45,2002,2,1,1,0.0,Test
09,9.0,0,0.065618346,13,177.33700000000002,17,2007,2,1,1,0.0,Test
30,17.0,0,0.126139002,9,125.9362,13,1987,0,2,1,0.0,Test
50,12.799999999999999,1,0.138452448,4,185.4608,19,1985,2,0,0,0.0,Test
37,19.2,0,0.108672501125,3,89.2488,13,1987,0,2,1,0.0,Test
11,12.85,0,0.030664333999999998,15,254.40400000000002,49,1999,1,0,1,0.0,Test
39,20.7,0,0.093067785,4,75.567,18,2009,1,2,2,0.0,Test
36,5.985,0,0.005675194000000001,0,184.1924,49,1999,1,0,1,0.0,Test
43,20.2,0,0.07435487,9,92.4462,49,1999,1,0,1,0.0,Test
02,16.2,0,0.10345359900000001,3,103.699,35,2004,2,1,1,0.0,Test
57,17.5,0,0.052190155,13,101.899,27,1985,1,2,3,0.0,Test
42,21.1,0,0.010662263,9,231.9958,17,2007,2,1,1,0.0,Test
38,17.25,0,0.11296874800000001,9,252.8724,27,1985,1,2,3,0.0,Test
03,5.1499999999999995,1,0.10711317,10,125.1388,19,1985,2,0,0,0.0,Test
51,6.785,1,0.041974545,10,42.3112,35,2004,2,1,1,0.0,Test
42,20.35,0,0.039268205,9,128.4678,46,1997,2,0,1,0.0,Test
41,16.5,0,0.035655991,8,91.212,46,1997,2,0,1,0.0,Test
48,13.5,0,0.06018748,0,85.054,27,1985,1,2,3,0.0,Test
60,10.8,0,0.052068722000000005,14,236.4564,46,1997,2,0,1,0.0,Test
27,17.7,1,0.121852987,10,101.4674,35,2004,2,1,1,0.0,Test
14,9.27,0,0.061735873,4,150.805,13,1987,0,2,1,0.0,Test
27,20.85,0,0.03406150677777778,10,118.5808,17,2007,2,1,1,0.0,Test
02,12.6,0,0.007456464,9,188.6556,46,1997,2,0,1,0.0,Test
33,8.895,1,0.088459496,13,124.87299999999999,49,1999,1,0,1,0.0,Test
07,18.2,0,0.08946642099999999,6,196.011,27,1985,1,2,3,0.0,Test
01,10.1,0,0.16741508,14,241.2512,49,1999,1,0,1,0.0,Test
36,6.15,0,0.046364789000000003,0,99.9384,45,2002,2,1,1,0.0,Test
28,10.0,1,0.063531895,5,228.6668,17,2007,2,1,1,0.0,Test
53,20.1,0,0.014937838,8,141.2154,46,1997,2,0,1,0.0,Test
39,19.7,1,0.018009769,10,103.699,13,1987,0,2,1,0.0,Test
42,8.51,0,0.016097309,9,195.3478,13,1987,0,2,1,0.0,Test
14,10.3,1,0.050061008,3,81.296,35,2004,2,1,1,0.0,Test
04,7.36,0,0.052393366,5,55.3588,49,1999,1,0,1,0.0,Test
19,6.57,0,0.09742857,9,194.582,17,2007,2,1,1,0.0,Test
09,8.895,1,0.081418801,13,51.7008,18,2009,1,2,2,0.0,Test
02,6.905,1,0.038147426,4,99.6726,46,1997,2,0,1,0.0,Test
35,12.15,0,0.02596979,15,121.344,18,2009,1,2,2,0.0,Test
42,6.38,0,0.015248338,9,144.14700000000002,17,2007,2,1,1,0.0,Test
05,5.155,0,0.08336707,5,246.9776,45,2002,2,1,1,0.0,Test
20,12.85,0,0.033213888,6,195.2768,35,2004,2,1,1,0.0,Test
41,12.5,0,0.018925644,8,97.3384,18,2009,1,2,2,0.0,Test
40,16.0,1,0.064748814,4,79.4986,27,1985,1,2,3,0.0,Test
58,20.85,0,0.121496273,13,197.4452,45,2002,2,1,1,0.0,Test
57,10.0,1,0.037840894,13,129.5994,45,2002,2,1,1,0.0,Test
35,9.695,0,0.07044455599999999,7,179.4344,46,1997,2,0,1,0.0,Test
36,15.2,0,0.050382246,14,94.2752,18,2009,1,2,2,0.0,Test
13,11.1,0,0.010641608,3,84.0908,46,1997,2,0,1,0.0,Test
35,13.85,0,0.05786369,7,115.4492,10,1998,2,2,0,0.0,Test
43,8.85,0,0.016712506199999998,9,104.3964,35,2004,2,1,1,0.0,Test
51,8.05,1,0.165350432,4,114.2518,18,2009,1,2,2,0.0,Test
17,21.25,0,0.113053302,8,232.93,27,1985,1,2,3,0.0,Test
17,12.15,0,0.079555138,8,39.4506,49,1999,1,0,1,0.0,Test
11,10.5,1,0.141847977,1,159.6578,27,1985,1,2,3,0.0,Test
34,9.6,0,0.035634451,13,242.917,49,1999,1,0,1,0.0,Test
50,16.85,1,0.026669832999999997,3,92.712,17,2007,2,1,1,0.0,Test
09,8.895,1,0.08108848099999999,13,50.2008,46,1997,2,0,1,0.0,Test
48,15.15,0,0.027892415,0,150.9708,18,2009,1,2,2,0.0,Test
44,18.25,0,0.012294203,6,162.8894,49,1999,1,0,1,0.0,Test
48,5.73,0,0.052012483,14,187.5898,18,2009,1,2,2,0.0,Test
14,16.1,0,0.06340333655555555,4,147.876,18,2009,1,2,2,0.0,Test
30,19.7,0,0.026891006000000002,9,96.5726,49,1999,1,0,1,0.0,Test
16,14.0,1,0.13654370400000002,5,51.56399999999999,17,2007,2,1,1,0.0,Test
06,16.35,0,0.029439793,9,258.5646,35,2004,2,1,1,0.0,Test
24,7.535,0,0.081772054,14,120.444,35,2004,2,1,1,0.0,Test
17,18.6,0,0.080664702,8,95.0436,45,2002,2,1,1,0.0,Test
37,20.25,1,0.02298735,0,241.1538,45,2002,2,1,1,0.0,Test
10,6.67,1,0.089931111,13,130.0626,35,2004,2,1,1,0.0,Test
57,20.1,1,0.05470525,6,191.68200000000002,45,2002,2,1,1,0.0,Test
12,16.7,1,0.07020180599999999,0,187.9214,18,2009,1,2,2,0.0,Test
24,14.85,0,0.093607933,0,140.4812,49,1999,1,0,1,0.0,Test
22,9.695,1,0.030351816,13,219.7114,45,2002,2,1,1,0.0,Test
01,12.099999999999998,1,0.06087929,14,53.3614,27,1985,1,2,3,0.0,Test
18,7.825000000000001,0,0.18516682,9,253.8698,27,1985,1,2,3,0.0,Test
49,17.25,1,0.125478425,2,40.948,45,2002,2,1,1,0.0,Test
22,19.35,1,0.018559093999999998,13,113.1544,35,2004,2,1,1,0.0,Test
08,7.3500000000000005,0,0.02226416655555556,6,43.6454,19,1985,2,0,0,0.0,Test
39,5.305,1,0.047028692999999996,10,185.3608,46,1997,2,0,1,0.0,Test
36,18.7,0,0.026342897,0,125.70200000000001,49,1999,1,0,1,0.0,Test
60,20.0,0,0.03443923,0,45.1086,45,2002,2,1,1,0.0,Test
04,7.93,0,0.005521567,5,122.3414,27,1985,1,2,3,0.0,Test
20,20.0,1,0.027987562,6,46.7744,27,1985,1,2,3,0.0,Test
19,12.349999999999998,1,0.067409268,6,110.45700000000001,19,1985,2,0,0,0.0,Test
40,20.85,0,0.037462127000000005,5,194.2478,49,1999,1,0,1,0.0,Test
15,10.8,0,0.098613411,10,97.6042,45,2002,2,1,1,0.0,Test
15,18.35,0,0.03320771,4,151.834,35,2004,2,1,1,0.0,Test
25,8.63,1,0.028436636,3,173.6422,17,2007,2,1,1,0.0,Test
48,11.849999999999998,1,0.097555725,0,52.7666,19,1985,2,0,0,0.0,Test
49,9.0,0,0.079345519,3,77.0644,46,1997,2,0,1,0.0,Test
22,14.85,1,0.009938784,13,157.863,46,1997,2,0,1,0.0,Test
42,6.26,0,0.031421978999999996,9,109.3228,46,1997,2,0,1,0.0,Test
26,17.7,0,0.087808521,4,184.3292,46,1997,2,0,1,0.0,Test
33,16.5,0,0.028534583,13,89.8146,18,2009,1,2,2,0.0,Test
14,7.71,1,0.047662684000000004,4,121.0756,49,1999,1,0,1,0.0,Test
10,6.63,1,0.010930195,13,56.3588,13,1987,0,2,1,0.0,Test
38,5.885,1,0.09314922,3,50.7982,18,2009,1,2,2,0.0,Test
26,18.849999999999998,0,0.04244331900000001,3,256.033,27,1985,1,2,3,0.0,Test
46,6.935,1,0.04127448,13,101.6332,35,2004,2,1,1,0.0,Test
13,18.6,0,0.152677702,2,99.9358,18,2009,1,2,2,0.0,Test
57,8.27,1,0.089537252,13,149.7708,35,2004,2,1,1,0.0,Test
06,11.3,0,0.04771769,9,179.666,46,1997,2,0,1,0.0,Test
38,5.885,1,0.092959451,3,52.6982,45,2002,2,1,1,0.0,Test
42,19.2,0,0.06900693599999999,9,128.931,10,1998,2,2,0,0.0,Test
39,16.1,1,0.063459792,4,180.0318,45,2002,2,1,1,0.0,Test
31,19.75,0,0.021795357,6,190.9872,19,1985,2,0,0,0.0,Test
59,13.35,0,0.047987076,1,217.0166,13,1987,0,2,1,0.0,Test
49,8.3,1,0.03014565,0,100.5384,35,2004,2,1,1,0.0,Test
58,7.76,0,0.059444517999999995,13,101.37,49,1999,1,0,1,0.0,Test
59,15.0,0,0.064141622,7,45.306000000000004,46,1997,2,0,1,0.0,Test
48,17.75,1,0.037946798999999996,0,153.3656,49,1999,1,0,1,0.0,Test
11,5.695,1,0.067806182,1,255.1988,49,1999,1,0,1,0.0,Test
12,9.8,1,0.140829653,0,52.5008,49,1999,1,0,1,0.0,Test
11,5.695,1,0.067838225,1,256.4988,45,2002,2,1,1,0.0,Test
11,8.26,0,0.034598891,7,115.9834,17,2007,2,1,1,0.0,Test
32,7.605000000000002,0,0.128615187,6,163.221,27,1985,1,2,3,0.0,Test
51,13.35,0,0.032245757,10,60.5194,45,2002,2,1,1,0.0,Test
19,13.5,1,0.267339659,6,144.2102,10,1998,2,2,0,0.0,Test
13,6.115,1,0.007073035,14,189.753,18,2009,1,2,2,0.0,Test
21,19.85,1,0.020872204,13,62.4194,35,2004,2,1,1,0.0,Test
40,11.1,1,0.036100589,5,176.0712,45,2002,2,1,1,0.0,Test
55,8.92,0,0.129820371,9,176.137,13,1987,0,2,1,0.0,Test
43,5.655,0,0.08486204,6,165.25,27,1985,1,2,3,0.0,Test
12,9.1,0,0.174389257,0,125.7362,49,1999,1,0,1,0.0,Test
01,7.630000000000001,0,0.060768600000000006,14,94.6436,27,1985,1,2,3,0.0,Test
25,7.895,1,0.061521569000000005,2,55.3588,17,2007,2,1,1,0.0,Test
60,9.3,0,0.028522089,0,195.0136,46,1997,2,0,1,0.0,Test
13,11.1,0,0.010701801,3,83.5908,17,2007,2,1,1,0.0,Test
13,11.8,0,0.115401142,14,196.8084,45,2002,2,1,1,0.0,Test
25,9.0,0,0.039083816,14,35.419000000000004,18,2009,1,2,2,0.0,Test
42,16.5,0,0.022127237,8,39.2506,19,1985,2,0,0,0.0,Test
25,5.175,0,0.037474798999999996,3,84.7224,45,2002,2,1,1,0.0,Test
29,11.799999999999999,0,0.02273288,8,179.4686,27,1985,1,2,3,0.0,Test
42,7.475,0,0.013117547,9,214.3192,35,2004,2,1,1,0.0,Test
13,12.650000000000002,0,0.062585755,14,158.4578,27,1985,1,2,3,0.0,Test
15,10.6,0,0.057117184,4,232.4642,17,2007,2,1,1,0.0,Test
27,12.35,1,0.15879073300000002,10,156.3946,45,2002,2,1,1,0.0,Test
50,12.8,1,0.07939845400000001,4,184.5608,18,2009,1,2,2,0.0,Test
04,15.6,0,0.044985646,4,242.4854,46,1997,2,0,1,0.0,Test
50,4.905,0,0.08808420912500001,3,195.9768,49,1999,1,0,1,0.0,Test
15,15.2,0,0.084112804,10,257.733,45,2002,2,1,1,0.0,Test
46,9.6,0,0.051457663,13,258.962,35,2004,2,1,1,0.0,Test
56,16.25,0,0.025841822,6,168.9474,18,2009,1,2,2,0.0,Test
60,10.5,1,0.02250229355555556,0,143.5128,49,1999,1,0,1,0.0,Test
10,10.0,0,0.06719541400000001,13,236.859,35,2004,2,1,1,0.0,Test
57,5.675,1,0.023544619,13,155.5288,45,2002,2,1,1,0.0,Test
58,6.61,1,0.029056831,13,186.9898,49,1999,1,0,1,0.0,Test
02,7.27,1,0.020781143999999998,3,88.7488,46,1997,2,0,1,0.0,Test
48,7.52,1,0.043986578,0,182.295,13,1987,0,2,1,0.0,Test
46,9.5,0,0.07433121,13,251.9724,35,2004,2,1,1,0.0,Test
56,7.68,0,0.07084128099999999,6,193.1162,13,1987,0,2,1,0.0,Test
19,12.65,0,0.04202775911111111,11,111.8202,10,1998,2,2,0,0.0,Test
50,17.0,0,0.055164938,4,221.2114,27,1985,1,2,3,0.0,Test
24,9.195,0,0.10121065,0,44.4744,13,1987,0,2,1,0.0,Test
36,19.7,0,0.078354554,0,180.56599999999997,17,2007,2,1,1,0.0,Test
45,11.650000000000002,0,0.033694227,12,114.786,27,1985,1,2,3,0.0,Test
05,19.6,0,0.041270420555555555,8,44.376999999999995,45,2002,2,1,1,0.0,Test
32,15.7,1,0.122965811,6,113.2544,18,2009,1,2,2,0.0,Test
28,16.1,1,0.047876203,5,126.0362,49,1999,1,0,1,0.0,Test
36,12.3,0,0.009448861999999999,0,74.538,18,2009,1,2,2,0.0,Test
32,6.65,0,0.088026614,6,127.2678,18,2009,1,2,2,0.0,Test
50,12.15,1,0.042313078,3,123.2046,46,1997,2,0,1,0.0,Test
24,17.85,0,0.024859869,14,151.7998,49,1999,1,0,1,0.0,Test
18,12.65,0,0.042449883,9,107.3938,17,2007,2,1,1,0.0,Test
16,20.5,0,0.036558726,5,75.3696,17,2007,2,1,1,0.0,Test
18,6.775,0,0.10515828199999999,9,84.925,13,1987,0,2,1,0.0,Test
07,19.2,1,0.022918812,6,183.995,46,1997,2,0,1,0.0,Test
05,8.485,0,0.057850699000000005,8,104.29899999999999,27,1985,1,2,3,0.0,Test
31,20.0,0,0.08125948,11,36.819,13,1987,0,2,1,0.0,Test
14,6.98,0,0.041169697000000005,3,83.2934,49,1999,1,0,1,0.0,Test
06,12.5,0,0.006778869,9,42.9112,45,2002,2,1,1,0.0,Test
54,18.0,0,0.047450712,9,173.2422,49,1999,1,0,1,0.0,Test
23,8.88,0,0.145253944,7,150.6682,10,1998,2,2,0,0.0,Test
53,16.2,0,0.044222497,5,43.5454,46,1997,2,0,1,0.0,Test
31,6.095,0,0.080803421,11,140.1154,27,1985,1,2,3,0.0,Test
16,9.895,1,0.048937612000000005,5,261.6278,17,2007,2,1,1,0.0,Test
40,9.1,1,0.008032868,5,79.1618,35,2004,2,1,1,0.0,Test
25,10.5,0,0.019157444,14,184.524,17,2007,2,1,1,0.0,Test
10,16.7,1,0.062032774000000006,13,60.6562,35,2004,2,1,1,0.0,Test
32,7.605,0,0.129133491,6,163.721,13,1987,0,2,1,0.0,Test
50,16.85,1,0.026514812000000002,3,93.31200000000001,35,2004,2,1,1,0.0,Test
35,9.6,1,0.039006737,1,104.59899999999999,19,1985,2,0,0,0.0,Test
54,15.35,0,0.035220955,9,121.973,45,2002,2,1,1,0.0,Test
07,9.1,0,0.055418260999999996,9,112.0518,35,2004,2,1,1,0.0,Test
02,10.195,1,0.12575530044444444,4,196.7794,18,2009,1,2,2,0.0,Test
59,15.0,0,0.064402907,7,48.306000000000004,18,2009,1,2,2,0.0,Test
24,8.785,0,0.020560102,14,155.5656,13,1987,0,2,1,0.0,Test
37,15.599999999999998,0,0.142412955,2,126.4994,27,1985,1,2,3,0.0,Test
01,7.39,0,0.082574393,14,190.253,18,2009,1,2,2,0.0,Test
47,17.85,0,0.08746865599999999,1,195.7794,46,1997,2,0,1,0.0,Test
31,6.095,0,0.13590649400000002,11,141.9154,10,1998,2,2,0,0.0,Test
06,6.235,0,0.020100543000000002,9,258.8962,27,1985,1,2,3,0.0,Test
17,18.849999999999998,0,0.016029548,8,129.9626,27,1985,1,2,3,0.0,Test
10,19.2,0,0.035240292,13,178.7318,49,1999,1,0,1,0.0,Test
52,9.395,1,0.131545005,5,87.3198,35,2004,2,1,1,0.0,Test
48,17.75,0,0.075896411,0,113.3544,13,1987,0,2,1,0.0,Test
48,11.3,0,0.056522558,0,248.6118,49,1999,1,0,1,0.0,Test
13,6.115000000000001,1,0.006798638222222221,14,190.253,27,1985,1,2,3,0.0,Test
59,13.35,0,0.048298704000000005,1,216.9166,17,2007,2,1,1,0.0,Test
32,15.7,1,0.12244377599999999,6,111.3544,35,2004,2,1,1,0.0,Test
12,9.17,0,0.102959345,0,142.14700000000002,35,2004,2,1,1,0.0,Test
06,12.5,0,0.006732389,9,41.4112,27,1985,1,2,3,0.0,Test
51,13.85,1,0.085757338,10,119.6124,17,2007,2,1,1,0.0,Test
22,16.5,1,0.159587755,13,142.6128,13,1987,0,2,1,0.0,Test
38,17.6,0,0.008013458000000001,4,170.7422,49,1999,1,0,1,0.0,Test
54,19.5,0,0.014271592,9,54.6614,35,2004,2,1,1,0.0,Test
23,15.85,0,0.081772054,1,175.137,35,2004,2,1,1,0.0,Test
38,5.885,1,0.092915543,3,54.5982,49,1999,1,0,1,0.0,Test
25,6.885,1,0.139892043,3,112.4228,13,1987,0,2,1,0.0,Test
22,9.395,0,0.045232222999999995,13,83.825,13,1987,0,2,1,0.0,Test
20,16.099999999999998,0,0.060067062000000004,6,254.8356,19,1985,2,0,0,0.0,Test
45,8.615,0,0.194576935,6,95.4436,10,1998,2,2,0,0.0,Test
03,9.8,1,0.015113426000000001,10,248.7408,49,1999,1,0,1,0.0,Test
30,5.21,0,0.011009897,9,258.4962,46,1997,2,0,1,0.0,Test
24,4.88,1,0.132846758,0,55.8298,27,1985,1,2,3,0.0,Test
26,15.299999999999999,1,0.148412909,3,212.1218,19,1985,2,0,0,0.0,Test
15,11.8,1,0.05586970044444444,10,152.2366,49,1999,1,0,1,0.0,Test
54,7.5,0,0.095946376,9,57.8588,27,1985,1,2,3,0.0,Test
23,9.8,0,0.047282735,0,100.5016,45,2002,2,1,1,0.0,Test
39,6.32,0,0.011040999499999999,10,39.5822,19,1985,2,0,0,0.0,Test
12,9.17,0,0.103561308,0,144.14700000000002,17,2007,2,1,1,0.0,Test
42,11.8,0,0.008561176,8,115.8492,46,1997,2,0,1,0.0,Test
16,12.85,0,0.168452861,5,46.606,46,1997,2,0,1,0.0,Test
24,11.099999999999998,0,0.15294972040000002,0,160.4604,19,1985,2,0,0,0.0,Test
42,8.51,0,0.016110716,9,193.1478,46,1997,2,0,1,0.0,Test
19,13.5,1,0.160371305,6,147.2102,18,2009,1,2,2,0.0,Test
01,19.5,1,0.077328827,14,233.5958,45,2002,2,1,1,0.0,Test
37,13.0,1,0.083513874,3,198.9426,46,1997,2,0,1,0.0,Test
41,18.5,1,0.10420532199999999,5,147.0418,10,1998,2,2,0,0.0,Test
58,13.3,0,0.009596051,13,62.451,49,1999,1,0,1,0.0,Test
43,8.51,0,0.052157514,9,141.947,18,2009,1,2,2,0.0,Test
02,16.5,0,0.07394253099999999,3,205.8638,49,1999,1,0,1,0.0,Test
41,16.6,0,0.01620764,8,107.7596,35,2004,2,1,1,0.0,Test
17,18.2,0,0.162306339,8,45.6086,27,1985,1,2,3,0.0,Test
58,5.78,1,0.073790004,13,265.0568,27,1985,1,2,3,0.0,Test
30,19.0,0,0.128707428,9,187.9872,27,1985,1,2,3,0.0,Test
46,18.6,0,0.015833933,13,150.6366,18,2009,1,2,2,0.0,Test
38,13.6,1,0.119153896,4,231.23,35,2004,2,1,1,0.0,Test
29,5.509999999999999,0,0.034306863,8,96.0726,27,1985,1,2,3,0.0,Test
20,12.85,1,0.15243631800000002,6,253.9382,45,2002,2,1,1,0.0,Test
44,16.5,1,0.080038295,6,103.0332,18,2009,1,2,2,0.0,Test
02,12.5,1,0.073377993,3,89.2198,27,1985,1,2,3,0.0,Test
14,10.299999999999999,1,0.049828008,3,79.99600000000001,27,1985,1,2,3,0.0,Test
04,6.115,1,0.019036024,5,88.9488,10,1998,2,2,0,0.0,Test
23,8.395,0,0.071976647,7,253.00400000000002,46,1997,2,0,1,0.0,Test
05,20.25,0,0.148072602,8,106.8938,46,1997,2,0,1,0.0,Test
12,8.235,0,0.082556008,0,146.7076,49,1999,1,0,1,0.0,Test
51,20.7,1,0.08315126,4,212.7876,19,1985,2,0,0,0.0,Test
03,9.8,1,0.015151435,10,249.4408,18,2009,1,2,2,0.0,Test
37,10.8,0,0.061196379,14,150.5024,49,1999,1,0,1,0.0,Test
12,16.7,1,0.122415631,0,188.7214,19,1985,2,0,0,0.0,Test
16,6.695,0,0.03401083,5,221.8456,45,2002,2,1,1,0.0,Test
